Bi,La,Sr,Ca,Ti,Mg,Mn,Zr,Hf,T,thick,A_site_Molar_volume,A_site_Ionization_energy,A_site_Electron_affinity,A_site_Row,A_site_Atomic_mass,A_site_Number,A_site_Ionic_radii,A_site_Bond_length,A_site_Atomic_radius,A_site_Van_der_Waals_radius,A_site_X,B_site_Molar_volume,B_site_Ionization_energy,B_site_Electron_affinity,B_site_Row,B_site_Atomic_mass,B_site_Number,B_site_Ionic_radii,B_site_Bond_length,B_site_Atomic_radius,B_site_Van_der_Waals_radius,B_site_X,Entropy,Tolerance_factor,Octahedral_factor
0.9326227,0.048037756,0.004545391,0.014794278,0.3781203,0.37565777,0.05921699,0.18696626,3.88E-05,561.1445899,257.9604114,2.456072357,1.392635967,-0.032152823,0.680339644,7.055259683,3.323787565,0.237303732,0.448444479,0.282143889,0.373303645,0.273382335,1.019010956,0.560281223,0.016741497,0.390643954,6.771998425,2.98728879,0.073348526,0.151328896,0.124253859,0.179472013,0.113500619,1.303671586,0.794056169,0.058213116
0.99978405,0.00018822,1.63E-05,1.15E-05,0.37310225,0.3666834,0.025147172,0.23496838,9.89E-05,537.6306795,158.0824994,2.276057648,1.33787449,-0.031454972,0.648146694,6.693354008,3.152325084,0.227636496,0.430309716,0.268105395,0.355418805,0.263739929,1.160138996,0.582143183,0.029583429,0.425341235,7.611312082,3.344843973,0.075771955,0.152106618,0.133186751,0.191917211,0.117204857,1.169865283,0.787498083,0.060136473
0.99976844,0.000222925,5.60E-06,3.06E-06,0.3511387,0.34353384,0.071705855,0.23351596,0.00010568,548.5296208,185.0705678,2.136464946,1.25610215,-0.029439268,0.608799141,6.289539861,2.961932871,0.213785408,0.404200241,0.251727912,0.333809304,0.247697827,1.267450709,0.694319874,0.02130389,0.485012432,8.420167389,3.713631234,0.090877363,0.187296423,0.154167246,0.222657753,0.140619228,1.26423034,0.77144209,0.072124891
0.99443805,0.005528949,1.75E-05,1.54E-05,0.43704242,0.42651442,0.002007733,0.13384166,0.000593742,539.0345218,267.8741375,2.655583109,1.561400539,-0.036529599,0.756965577,7.822124192,3.683520244,0.265790045,0.502574294,0.312923463,0.415027186,0.307952825,0.6330656,0.302300109,0.019017942,0.226933894,4.141949829,1.815536377,0.039229163,0.077438223,0.070395233,0.101302266,0.060631086,1.011599836,0.830412769,0.031134257
0.99983096,0.000167297,1.42E-06,2.73E-07,0.47284836,0.46837822,0.012796429,0.04594975,2.72E-05,558.4833817,211.3625428,2.897114211,1.702501371,-0.040249361,0.824134068,8.504475026,4.005815458,0.289528242,0.547134268,0.341139589,0.452002129,0.33544089,0.246211468,0.133383668,0.004420072,0.093699161,1.633193413,0.719952305,0.017446523,0.035843092,0.029726409,0.042920403,0.026994318,0.907027282,0.85771256,0.013846447
0.9999924,5.64E-06,1.95E-06,7.98E-08,0.4063117,0.40003535,0.088278584,0.1053468,2.76E-05,542.410715,282.3015337,2.480929952,1.458280339,-0.034329981,0.706340735,7.29298894,3.434839365,0.24809353,0.468947272,0.292223364,0.387345973,0.287442066,0.708726689,0.451779453,-8.48E-05,0.293337889,4.821642535,2.140940188,0.05963452,0.127735924,0.095640089,0.13865197,0.09232629,1.184125632,0.808089774,0.047328984
0.9576145,0.01988753,0.022457963,3.99E-05,0.40872455,0.4005169,0.10151067,0.08921854,2.92E-05,544.8937517,262.5039294,2.679833661,1.495351524,-0.034042431,0.737224586,7.817086852,3.663085909,0.255606518,0.482387155,0.30449437,0.402828888,0.29387198,0.665780049,0.448906894,-0.004707644,0.284103578,4.573628777,2.036204198,0.059422321,0.128868019,0.093482992,0.135706464,0.092013397,1.26595282,0.812246109,0.047160572
0.96870315,0.003405412,0.027874675,1.68E-05,0.4241938,0.40921414,0.09724265,0.06932114,2.83E-05,548.7865879,261.1380523,2.797231571,1.546059815,-0.034593121,0.765964536,8.173471529,3.825601668,0.264768015,0.499805472,0.315868024,0.418109025,0.303956676,0.562331956,0.394327902,-0.006841685,0.245248649,3.890373152,1.735315869,0.052295419,0.114338083,0.081210434,0.117998876,0.08098666,1.241333376,0.821593818,0.041504301
0.9391955,0.03473496,0.02589538,0.000174133,0.42190376,0.42276385,0.14846253,0.006842468,2.74E-05,532.9285356,170.2922031,2.822800348,1.565474233,-0.036083888,0.771520006,8.18661869,3.835639006,0.267338972,0.504000317,0.31922881,0.421620034,0.307081795,0.395833064,0.38308562,-0.024743624,0.209408944,2.928442757,1.329078148,0.051457875,0.118688802,0.072831943,0.106555994,0.079751006,1.141765193,0.823504715,0.040839584
0.9278795,0.04134973,0.03058608,0.000184774,0.41920897,0.41878462,0.15872595,0.003249995,3.05E-05,527.6643096,176.3615191,2.841575191,1.559962104,-0.035655842,0.771714809,8.233048419,3.853494827,0.266690613,0.50265951,0.31914356,0.421403622,0.305857804,0.40420343,0.400581212,-0.027041293,0.217112215,3.007336984,1.36678099,0.05385017,0.124600334,0.075767021,0.110901218,0.083462446,1.148295978,0.821656312,0.04273823
0.9151025,0.049268387,0.03556028,6.89E-05,0.42441007,0.41676584,0.14039704,0.018398678,2.83E-05,535.2278799,214.7141806,2.88979118,1.57188621,-0.035281606,0.781503652,8.390820433,3.922719823,0.2692542,0.507650279,0.322641838,0.426303574,0.308351469,0.430082642,0.388656386,-0.021676493,0.217917096,3.132196456,1.415969998,0.052082448,0.118973578,0.075039219,0.109635357,0.080707477,1.197263343,0.824144867,0.041335276
0.9083512,0.049694445,0.041918825,3.55E-05,0.42531136,0.41720465,0.07180742,0.08565118,2.54E-05,533.4819666,179.665889,2.947458113,1.583265315,-0.035228097,0.790648858,8.54322182,3.989232665,0.27152724,0.511726458,0.326286098,0.430907711,0.310343987,0.5763183,0.367404295,-7.45E-05,0.238545911,3.920976262,1.741019508,0.048497344,0.103882018,0.077776341,0.112754631,0.075083512,1.261533048,0.827631253,0.038489956
0.91667175,0.047261246,0.035990085,7.69E-05,0.40892714,0.40052086,0.102217786,0.08830493,2.93E-05,552.5916464,233.0581787,2.795448845,1.515027384,-0.033862653,0.754382303,8.116327156,3.792952216,0.259642983,0.489513973,0.311349474,0.411382583,0.297174404,0.663243265,0.448638997,-0.004962158,0.283523888,4.558802031,2.029917429,0.059396153,0.128899326,0.093340992,0.135510607,0.091973743,1.300261878,0.81442549,0.047139804
0.9216966,0.03569918,0.042530283,7.39E-05,0.4010349,0.39632437,0.10031445,0.102297135,2.91E-05,532.1576607,159.8509927,2.815241332,1.502839975,-0.033485965,0.751514887,8.139616185,3.799072025,0.257754698,0.485529091,0.31028223,0.409473952,0.294314074,0.723969486,0.474864095,-0.002611368,0.304306072,4.949410612,2.20061451,0.062772745,0.135323568,0.099681977,0.144610726,0.097193482,1.332425316,0.811337127,0.049819639
0.92175263,0.037443142,0.040725093,7.92E-05,0.39751482,0.39322042,0.100151986,0.10908393,2.88E-05,544.7580319,222.5801415,2.779732239,1.488335839,-0.033249995,0.743415728,8.039143021,3.753277286,0.255181928,0.480717514,0.306986043,0.405154023,0.291514909,0.755287108,0.489469,-0.00160301,0.315400199,5.1527911,2.289744296,0.064664045,0.139027771,0.103112521,0.149544345,0.10011823,1.337296421,0.808805387,0.051320671
0.9234704,0.041592572,0.03482916,0.00010787,0.40600416,0.39660284,0.113929324,0.08343257,3.11E-05,536.0703985,166.5484588,2.764312979,1.500942729,-0.033521386,0.74710061,8.032421845,3.754247772,0.25723084,0.485047825,0.308290643,0.40744137,0.294497925,0.669174294,0.466889744,-0.007695766,0.291022209,4.625218207,2.062591228,0.061903827,0.135207669,0.096289904,0.139893018,0.095865392,1.305692439,0.811590218,0.049130022
0.91021943,0.041951608,0.047786053,4.29E-05,0.3938322,0.39025024,0.09965802,0.11623096,2.85E-05,543.8922866,210.8705899,2.819214838,1.48636904,-0.032915992,0.746295299,8.131332355,3.791009588,0.255175334,0.480406216,0.30809742,0.40630128,0.290792251,0.787475888,0.504048972,-0.000485166,0.326652644,5.3610528,2.380913842,0.0665481,0.142678884,0.106574468,0.154519185,0.10303139,1.360207154,0.807653151,0.052815952
0.9005038,0.046810485,0.052662574,2.31E-05,0.39254585,0.38818064,0.10442907,0.11481569,2.88E-05,540.2952265,167.9063276,2.849797738,1.487129704,-0.032659624,0.749532692,8.209986244,3.823954271,0.25558188,0.481027342,0.30930049,0.407751881,0.290772459,0.792552036,0.512742562,-0.00151654,0.330655754,5.405402654,2.401808241,0.067732819,0.145569959,0.108069863,0.156727569,0.104869103,1.374419431,0.807149006,0.053756205
0.8989144,0.037320208,0.06374473,2.06E-05,0.3971634,0.3918354,0.107149534,0.10382188,2.98E-05,547.1504529,258.1523364,2.968887251,1.517772194,-0.03281193,0.770741423,8.530179285,3.965582638,0.261388087,0.491624236,0.317827082,0.418665472,0.296378516,0.747843993,0.495174781,-0.003575859,0.315962058,5.120982419,2.277919065,0.06548841,0.141470218,0.103659803,0.150415244,0.101401194,1.384358968,0.811613157,0.051974929
0.8943377,0.03996762,0.06567773,1.68E-05,0.39248922,0.38795733,0.11247474,0.10704866,3.00E-05,550.5213161,210.240068,2.95925753,1.505126359,-0.032467873,0.765571175,8.492985058,3.946585112,0.259304709,0.487578945,0.315701649,0.415723695,0.293767035,0.775971565,0.515506838,-0.004032839,0.328440745,5.316634412,2.365324866,0.068188561,0.14740949,0.107812184,0.156452873,0.105583186,1.398710012,0.808854024,0.054117906
0.8962557,0.039044324,0.064681835,1.82E-05,0.39433157,0.38907862,0.11301488,0.103544526,3.03E-05,533.5251363,181.1151269,2.959641413,1.508998919,-0.032563768,0.767010981,8.500043751,3.950627688,0.259941331,0.488852565,0.316269618,0.416561331,0.294607376,0.760920415,0.509097114,-0.004632544,0.323321375,5.219991947,2.323112245,0.067364197,0.145849898,0.106253952,0.154217477,0.104308904,1.393073364,0.809695504,0.053463649
0.89570886,0.037229948,0.06704422,1.70E-05,0.3991946,0.38855764,0.1279246,0.08428993,3.32E-05,528.4947317,236.8978742,2.990790981,1.519665991,-0.032386478,0.774435112,8.606809385,3.998248347,0.26208833,0.49307061,0.318956988,0.42037118,0.296869802,0.707478899,0.503470959,-0.009997661,0.311115729,4.907705346,2.19070062,0.066815378,0.146515778,0.103265092,0.150095329,0.103477295,1.387145063,0.811174635,0.053028078
0.89992106,0.045401145,0.05465432,2.35E-05,0.397534,0.3907441,0.11976627,0.09192381,3.18E-05,532.0472535,155.0649345,2.888940436,1.503381014,-0.032808652,0.758933447,8.328886889,3.8780027,0.258541233,0.486655911,0.31300366,0.412731877,0.294005552,0.72316029,0.500132654,-0.007481076,0.312958247,4.99035092,2.224465497,0.066283854,0.144513874,0.103401308,0.150193931,0.102645895,1.366915562,0.809608592,0.052606233
0.9054008,0.049342643,0.045228053,2.86E-05,0.39609224,0.388637,0.12232081,0.092917815,3.21E-05,528.4590172,159.6884021,2.79778208,1.48347951,-0.032737302,0.744133635,8.092399232,3.774227718,0.254709172,0.479802011,0.306998046,0.405195126,0.290522937,0.734065779,0.508661742,-0.007780278,0.318021667,5.067377678,2.259015031,0.067420427,0.147050542,0.105107175,0.152678668,0.104406566,1.352573509,0.806874073,0.053508276
0.90878004,0.050201647,0.04098109,3.72E-05,0.39005086,0.3845841,0.11941797,0.10591659,3.04E-05,551.9184219,169.9365216,2.731547864,1.459386042,-0.032481074,0.7297525,7.902533795,3.688538398,0.250320612,0.47157877,0.301244125,0.397616665,0.285863183,0.78769369,0.530209708,-0.005399813,0.335812384,5.409382856,2.408100235,0.070178571,0.15214029,0.110467657,0.160356199,0.108668807,1.357917547,0.802868103,0.055697278
0.9164089,0.037670888,0.04586193,5.83E-05,0.39607677,0.38845736,0.12292265,0.09251101,3.22E-05,541.3214135,240.0574575,2.802685538,1.484057647,-0.032710298,0.744805537,8.105305784,3.779774324,0.254846589,0.480045912,0.307255595,0.405521044,0.290616134,0.733639525,0.5092537,-0.007943347,0.318146279,5.066033804,2.258608294,0.06750445,0.147286441,0.105177894,0.152787595,0.104537203,1.354279706,0.8068962,0.05357496
0.9146902,0.038823627,0.04643086,5.53E-05,0.39729416,0.39189348,0.11113994,0.09964189,3.05E-05,543.0563683,254.7287068,2.822757751,1.493509481,-0.033040712,0.749308152,8.153184779,3.802168023,0.256393188,0.48284263,0.309253329,0.408001749,0.292344522,0.738089357,0.495821235,-0.0048712,0.314317447,5.066996885,2.255457226,0.065620524,0.142197672,0.103362718,0.150035452,0.1016101,1.351200297,0.808867913,0.052079781
0.9314248,0.042007193,0.026249014,0.000318953,0.4110719,0.3998362,0.11075787,0.07830342,3.05E-05,549.2108288,230.8181333,2.717689981,1.503881169,-0.033875566,0.744079271,7.926879773,3.711364449,0.257373964,0.485729058,0.307081776,0.40629379,0.295522916,0.637431589,0.447687139,-0.007886881,0.278243943,4.411141118,1.967760842,0.059376145,0.129860206,0.092159553,0.133912789,0.09195265,1.273566833,0.813221782,0.047123925
0.9065494,0.05009419,0.043325182,3.12E-05,0.4161037,0.40530443,0.09672237,0.081840955,2.85E-05,524.8334531,151.9652365,2.893219765,1.546795279,-0.034134193,0.774269683,8.391490545,3.916228784,0.265507309,0.500427334,0.31930208,0.421776802,0.303234652,0.619567345,0.420725062,-0.00494326,0.265421661,4.261558674,1.897915389,0.055711064,0.12100119,0.087436301,0.12694988,0.086268378,1.298286537,0.819858244,0.04421513
0.8815831,0.07368827,0.044695877,3.27E-05,0.43677026,0.4260913,0.07132228,0.06579129,2.48E-05,515.0817756,159.1719929,3.032587265,1.623762874,-0.035908649,0.8122413,8.795148781,4.105284755,0.278652889,0.525202614,0.33501649,0.442522878,0.318324901,0.482315283,0.322283152,-0.002858843,0.204798107,3.308158798,1.472164542,0.042642279,0.092298907,0.067288706,0.097660179,0.06602806,1.232172429,0.835219238,0.033843079
0.9099962,0.062532835,0.027287781,0.000183148,0.43325645,0.4211462,0.10041937,0.045150597,2.74E-05,537.5150524,257.0973571,2.859210297,1.583757543,-0.035681446,0.783408974,8.343235113,3.906498733,0.271034125,0.511533122,0.323295889,0.42778092,0.311255749,0.457154089,0.348747769,-0.010883311,0.209198329,3.213518715,1.439494126,0.04642516,0.103153994,0.070204348,0.102202229,0.071911988,1.197388753,0.828677099,0.036845365
0.9059982,0.061444145,0.032461677,9.61E-05,0.41697827,0.4008211,0.121596575,0.06057333,3.08E-05,538.681517,186.6308385,2.788102584,1.524350645,-0.033787933,0.758267253,8.13739945,3.804710027,0.261358713,0.493249142,0.312524373,0.413574033,0.299539208,0.581128982,0.435338306,-0.012326325,0.263145929,4.07050605,1.821688539,0.057906507,0.128236615,0.088057205,0.128140067,0.089692423,1.269715028,0.816266599,0.045957545
0.91430044,0.057144403,0.028405385,0.000149723,0.41483244,0.39439058,0.15598041,0.03476279,3.37E-05,562.8163878,248.4581945,2.725821697,1.502702328,-0.033205724,0.746281829,7.984331969,3.735349932,0.257646413,0.486589375,0.307357889,0.407166855,0.295657114,0.544761155,0.463471712,-0.022013825,0.265979294,3.915492475,1.76414979,0.061969704,0.140262768,0.090769053,0.132452016,0.096015992,1.241362609,0.81177206,0.049182305
0.9008317,0.077302,0.021399638,0.00046663,0.4197111,0.41252667,0.15857556,0.009156374,3.02E-05,541.1333437,277.0226538,2.744907225,1.536208678,-0.035107119,0.75632228,8.002627452,3.75162077,0.262464488,0.495340621,0.312506189,0.413406143,0.301890329,0.43143621,0.413269134,-0.026162186,0.226755105,3.18416763,1.444272811,0.055493112,0.127817033,0.078748325,0.115188653,0.086003119,1.150818077,0.818358495,0.044042153
0.89465123,0.083979085,0.020907916,0.000461659,0.42200714,0.4215354,0.15481842,0.001607244,3.19E-05,540.4492239,253.0153912,2.778340429,1.556641137,-0.036016103,0.764755244,8.074021914,3.786578969,0.265644452,0.501053075,0.316439979,0.418204613,0.305606637,0.38695903,0.387268698,-0.026601168,0.209167012,2.885908836,1.312347961,0.052077183,0.120652274,0.073095464,0.107010985,0.080715866,1.112117137,0.822202803,0.041331098
0.9242159,0.053746358,0.021607213,0.000430404,0.42641613,0.42698574,0.1457279,0.000836975,3.32E-05,538.6505824,233.9243434,2.814873345,1.575533896,-0.036496209,0.774094855,8.174905761,3.833666479,0.26884858,0.507030469,0.320362586,0.42330489,0.309247354,0.361093439,0.36304192,-0.02513665,0.195765174,2.696093154,1.226355022,0.048826626,0.11318837,0.068455931,0.100227543,0.075678183,1.099958666,0.825975861,0.03875129
0.92729086,0.05422107,0.010510788,0.007977395,0.4421651,0.44081074,0.116640255,0.000348355,3.55E-05,505.5817215,154.4480276,2.860432729,1.624580978,-0.03774851,0.793889035,8.27992379,3.894079731,0.276848036,0.52276408,0.328907034,0.435042646,0.319089742,0.287555584,0.289887106,-0.020165225,0.156171905,2.148699985,0.977498541,0.038991421,0.090419559,0.054630437,0.079989497,0.060433947,1.062102037,0.836584176,0.030945572
0.9210884,0.05494078,0.007000845,0.016969996,0.4371307,0.43405488,0.12845857,0.000316934,3.90E-05,542.2656028,160.6871428,2.852515386,1.611819008,-0.037124719,0.788392912,8.191844153,3.857741497,0.274746239,0.519144199,0.326903246,0.432473379,0.316353492,0.31637934,0.319111542,-0.022218063,0.17188431,2.364378421,1.075649798,0.042922987,0.099543419,0.06013123,0.088044598,0.066527667,1.0944678,0.832919124,0.034065862
0.9549928,0.03740946,0.004297941,0.0032998,0.43671498,0.43882298,0.12372319,0.000708202,3.06E-05,535.5093482,199.257029,2.755623992,1.595483687,-0.037752307,0.774504441,8.019665852,3.775730765,0.271359274,0.512395468,0.321042741,0.424739193,0.313695504,0.306568592,0.30822336,-0.021341251,0.166205801,2.289059305,1.041203801,0.041453977,0.09609719,0.058119206,0.08509336,0.06425088,1.029524617,0.83201907,0.032899982
0.97418886,0.02238438,0.002146253,0.001280528,0.46641695,0.4666006,0.06009175,0.006868265,2.25E-05,531.5498587,267.8652903,2.900369602,1.693134976,-0.0401484,0.820330744,8.476520854,3.991887068,0.287884195,0.543750849,0.339870522,0.449915248,0.333212089,0.179423155,0.164147554,-0.009422588,0.091614386,1.310628314,0.592880784,0.022006752,0.050360353,0.031603031,0.046184811,0.034102073,0.936542571,0.853754794,0.017465676
0.99997056,2.53E-05,3.25E-06,7.85E-07,0.46927574,0.47311205,0.057525586,2.53E-05,6.14E-05,540.6980296,158.4591722,2.904198326,1.705455184,-0.040813859,0.82411462,8.490531522,4.000387481,0.289699097,0.547069694,0.341665504,0.452166388,0.335616323,0.141330918,0.14274473,-0.009963806,0.076865723,1.057869848,0.481190667,0.019202296,0.044537357,0.02689006,0.039373586,0.029759369,0.874306365,0.856629748,0.015239918
0.9999734,2.46E-05,1.66E-06,3.83E-07,0.4679368,0.46903512,0.0629374,3.30E-05,5.78E-05,536.7625163,155.3448081,2.886351413,1.695373411,-0.040411092,0.8197156,8.449697578,3.980775458,0.288094746,0.54416674,0.339667053,0.449695607,0.33376516,0.154609733,0.15616411,-0.01090095,0.084087092,1.156993109,0.526304828,0.021007276,0.04872469,0.029417692,0.043074707,0.032557327,0.885450334,0.854537139,0.016672441
0.9703255,0.024615346,0.000847483,0.004211573,0.45061058,0.44747928,0.10167014,0.000200413,3.97E-05,532.5865511,273.997145,2.799578319,1.632231899,-0.038438099,0.791490967,8.172102108,3.849904985,0.277657267,0.524680362,0.327837382,0.434191611,0.321288708,0.250206174,0.25247334,-0.017591524,0.135973554,1.870307465,0.850875486,0.033960326,0.078761679,0.04757011,0.069653059,0.052635614,0.982594491,0.840279148,0.02695264
0.9567636,0.03516629,0.006152572,0.001917544,0.4477093,0.44487628,0.10715782,0.000216893,3.97E-05,541.1401356,173.0238965,2.812738206,1.626350545,-0.038164605,0.790974769,8.214789686,3.865067145,0.276869006,0.522942943,0.327466041,0.433513005,0.320005684,0.263728076,0.266108359,-0.018540341,0.143317958,1.971303638,0.896826255,0.035794282,0.083014795,0.05013955,0.073415236,0.055478228,1.004999169,0.83865974,0.02840816
0.9412993,0.037668087,0.020536479,0.000496043,0.42271957,0.42266735,0.15176496,0.002818853,2.92E-05,515.7080913,153.7865323,2.781270886,1.559544793,-0.036126127,0.765886724,8.081633573,3.79053645,0.266103118,0.501914419,0.316943565,0.418858625,0.306172016,0.385128414,0.382375469,-0.025897067,0.207109771,2.866676454,1.302993535,0.051405833,0.118973099,0.072295143,0.10582311,0.079674241,1.114535975,0.822871026,0.04079828
0.9273135,0.0475756,0.024776267,0.000334539,0.42365304,0.414289,0.14206852,0.019960655,2.88E-05,522.7589406,159.4012816,2.789346442,1.550911977,-0.035174574,0.765674663,8.133149594,3.810005951,0.265218363,0.500515585,0.316175615,0.418273394,0.304754066,0.441479524,0.396253527,-0.021740592,0.222749976,3.210330444,1.450736697,0.053087528,0.121147947,0.076626508,0.111938956,0.082263756,1.178880551,0.821340714,0.042132958
0.9325816,0.050309073,0.0139054,0.003203888,0.41039598,0.39211577,0.14943103,0.048023194,3.39E-05,563.2146243,290.2307665,2.603031287,1.474804498,-0.03322065,0.725068446,7.630398684,3.58164594,0.252145843,0.476689229,0.299076456,0.396580307,0.290523871,0.590686376,0.476566459,-0.018963391,0.279347869,4.198790257,1.886381902,0.06358796,0.142681324,0.094563989,0.137833658,0.098511013,1.240670983,0.807840969,0.050466635
0.9271649,0.053625196,0.01837136,0.000838433,0.4192442,0.40603185,0.16024752,0.014444973,3.14E-05,526.0269083,227.0124195,2.697673771,1.519253246,-0.034471117,0.74757072,7.894966877,3.702658734,0.25967746,0.490476296,0.308560389,0.408680457,0.298957254,0.460253126,0.429110004,-0.025688092,0.237801051,3.375670848,1.528748471,0.057566875,0.132095245,0.082261619,0.120263219,0.089212083,1.164738348,0.815574722,0.045687996
0.9158937,0.052325748,0.031674087,0.000106412,0.42205352,0.4196554,0.15756567,0.000687168,3.82E-05,542.765568,162.8441063,2.860907888,1.567911637,-0.03567987,0.77649409,8.295427153,3.881696445,0.268173842,0.505511338,0.320974436,0.423912764,0.307476947,0.389418405,0.392056225,-0.027209868,0.211309246,2.908618306,1.323126359,0.05273123,0.122261371,0.073905421,0.108209067,0.081730129,1.135350299,0.823155617,0.041850183
0.91348237,0.051108394,0.03534435,6.50E-05,0.4262944,0.4240256,0.14914383,0.000497439,3.89E-05,532.6487662,296.047004,2.918354943,1.588666893,-0.036011127,0.788558989,8.452712827,3.95279208,0.271880811,0.512369445,0.325914043,0.430300735,0.311402249,0.367901185,0.370768737,-0.025777446,0.19976523,2.748661803,1.250430473,0.049869775,0.115641805,0.069877543,0.102313601,0.077295017,1.134011455,0.826954962,0.039579186
0.896255,0.060142025,0.003826832,0.03977608,0.4251576,0.4222086,0.15210274,0.000491019,4.01E-05,536.1908958,157.8183523,2.90165331,1.599071093,-0.036008323,0.78637367,8.135562904,3.840227904,0.272860267,0.516045901,0.326946037,0.432228743,0.312811885,0.375125878,0.378089481,-0.026291179,0.203702139,2.802723408,1.275031197,0.050854625,0.11792712,0.07125567,0.104331641,0.07882146,1.167830185,0.826862009,0.040360813
0.89889044,0.071599044,0.004380625,0.025129944,0.44225866,0.43703648,0.12052519,0.000135271,4.44E-05,541.0602693,249.7634922,2.907806449,1.6350124,-0.037324961,0.800641745,8.295688789,3.910797725,0.278800881,0.527127573,0.332177998,0.439549202,0.320721916,0.296117839,0.299063116,-0.02086886,0.161014525,2.213895007,1.007246037,0.0402282,0.093308983,0.056337924,0.082492443,0.062350563,1.095602527,0.836850437,0.031927143
0.8852026,0.06264444,0.002321445,0.04983154,0.45317152,0.4495535,0.09715861,6.93E-05,4.71E-05,540.9443367,279.0233133,3.124967538,1.712387486,-0.038308336,0.843069991,8.704728103,4.112315285,0.292266321,0.552946922,0.35077751,0.463702679,0.334709035,0.238573435,0.241020657,-0.016828023,0.129754509,1.784144509,0.811709561,0.032421297,0.0752032,0.045400822,0.066478237,0.050249746,1.109277006,0.849272636,0.025731188
0.89743704,0.06928057,0.001379096,0.031903256,0.4442551,0.44171095,0.11387213,0.000116854,4.50E-05,522.5247434,222.459696,2.94837485,1.653434159,-0.037775572,0.809165439,8.350099656,3.941153595,0.281805769,0.532895979,0.336176905,0.444667169,0.324001899,0.279734609,0.282537463,-0.019718285,0.15211435,2.091537279,0.951573505,0.038005439,0.088153934,0.053223974,0.077932966,0.058905258,1.089278869,0.839920452,0.030163047
0.9144445,0.05828167,0.000469956,0.026803905,0.46052483,0.45643958,0.082943514,4.39E-05,4.82E-05,517.2848345,170.1767377,3.002087733,1.700274082,-0.039057936,0.830245865,8.563282621,4.040689412,0.289682267,0.547802347,0.344645268,0.456108769,0.333598613,0.203632839,0.205741884,-0.014367674,0.110760984,1.523123009,0.692938953,0.027676018,0.064196536,0.038754574,0.056746552,0.042894511,1.023096509,0.850983341,0.021965093
0.9298644,0.04913396,0.00054456,0.020457128,0.4577179,0.45283788,0.089345016,5.22E-05,4.71E-05,534.9388277,283.4011825,2.941076977,1.679004213,-0.038770754,0.818484139,8.445850638,3.983421054,0.285978663,0.54074269,0.339493458,0.449451556,0.329769412,0.219350185,0.221620637,-0.015476135,0.119307859,1.640535447,0.746367811,0.02981186,0.069151032,0.041745639,0.06112623,0.046205138,1.016888777,0.847543762,0.023660207
0.89366686,0.052733812,0.001678404,0.051920842,0.4394561,0.4352484,0.12505828,0.000192764,4.44E-05,524.3058455,212.7186275,3.046645401,1.66390736,-0.03706088,0.819911247,8.460525696,3.9983028,0.284058731,0.537526383,0.341231366,0.451087119,0.325113281,0.307492613,0.310423319,-0.021646291,0.167154475,2.298656542,1.045788463,0.041755713,0.09684702,0.058483073,0.085632794,0.06471815,1.149780439,0.838724492,0.033139455
0.9107682,0.05128544,0.000672748,0.037273616,0.44345337,0.4416549,0.11472363,0.00012312,4.50E-05,517.9560033,155.0953027,2.975228569,1.659160261,-0.03776106,0.812809096,8.37850075,3.956717425,0.282818558,0.534883594,0.337938768,0.446881696,0.324849709,0.281849835,0.284661229,-0.019864977,0.153260023,2.107317993,0.958751646,0.038291052,0.088815933,0.053624552,0.078519443,0.059347955,1.099017704,0.840287286,0.030389723
0.9006164,0.052270513,0.000752085,0.04636104,0.4571899,0.45458227,0.08812469,5.50E-05,4.81E-05,526.5914424,198.4184504,3.117209328,1.721321521,-0.038802194,0.845427748,8.714221606,4.117241263,0.293597237,0.555419433,0.351723327,0.465016177,0.336662685,0.216378209,0.218605248,-0.015264143,0.117687529,1.618335309,0.736260861,0.029406228,0.068209523,0.041178146,0.060295208,0.045576335,1.079075642,0.851988394,0.023338277
0.9543483,0.036440864,0.001361537,0.007849252,0.47059438,0.47174796,0.057574674,2.22E-05,6.07E-05,552.4521401,256.0901998,2.965864154,1.719027151,-0.040579873,0.833956523,8.606413889,4.055693832,0.29233486,0.552243629,0.34582645,0.457650028,0.337961971,0.141433625,0.14285795,-0.0099728,0.076924621,1.058632581,0.481541523,0.019217547,0.044573158,0.026911011,0.039404314,0.029783059,0.921360813,0.858076493,0.015252021
0.9671997,0.02747886,0.004579664,0.000741765,0.47187316,0.47162402,0.056420427,2.02E-05,6.21E-05,531.2510992,193.6386396,2.949583683,1.714692556,-0.040544444,0.83205752,8.620243238,4.057390071,0.291677715,0.550837434,0.34463824,0.456169691,0.337401145,0.138602604,0.139996454,-0.009772937,0.075385076,1.037517386,0.471929596,0.018832675,0.043680242,0.026372048,0.038615126,0.029186414,0.901894397,0.85797138,0.014946567
0.94190556,0.04232946,0.001802357,0.013962595,0.47286478,0.47257987,0.054472394,1.88E-05,6.42E-05,528.2905481,207.2465475,3.01859786,1.734463594,-0.040581085,0.843515224,8.709546901,4.10543127,0.295157583,0.557720457,0.349904471,0.463012331,0.340741556,0.133832993,0.135170982,-0.00943535,0.07278964,1.001927434,0.455728325,0.018183621,0.042174251,0.02546335,0.037284523,0.028180239,0.938742242,0.860332158,0.014431445
